kraj,id,nazwa,miasto,adres,www,www_status,wolumen,confidence_wolumen,rejestr_id,nip_vat,rok_zalozenia,tier,marki_nabijarki,marka_wlasna_oem,powinowactwo_nabijarki,kategoria,rynek_skala,cross_sell_potential,kanal_sprzedaży,kanal_zamiennik,decydent,stanowisko,email_decydent,email,telefon,notatki,linkedin,facebook,instagram,tiktok,data_weryfikacji,sourcing,zrodlo_danych,flagi,related_to
LT,LT-B-020,"MB ""Tado projektai""",Kaunas,Savanorių Pr. 206 Kaunas LT-50193,,,,,305406029,LT305406029,,hurtownik,,,4,B8,mały,wysoki,,,,,,tadasfen@gmail.com,+37065235987,Sprzedawca elektrycznych nabijarek do papierosów. Prawdopodobnie mały dystrybutor lub importer działający na platformie Varle.lt. Zapytanie B2B: 'didmena'.,,,,,2026-09-02,web-research,KRS API / CEIDG API + web search 2026-09-03,2026-09-03 ✅ FROZEN (API),
LV,LV-A-001,SIA AVALONS,Rīga,"Zasas iela 7, Rīga, LV-1057, Latvija",https://tabakeria.lv,green|200|550ms,średni,Jest NIP,40003545929,LV40003545929,1998,reseller,OCB Mikromatic | Mascotte | Gizeh | Cigarešu pildīšanas mašīnas,,,A2,mały,,Sklepy stacjonarne + E-commerce (tabakeria.lv),,Vadība SIA Avalons,Valdes loceklis,info@tabakeria.lv,info@tabakeria.lv,+371 67240000,Wiodący operator salonów tytoniowych w Rydze (Tabakeria ART) oraz e-sklepu tabakeria.lv. Dedykowany asortyment mechanicznych maszynek do napełniania gilz (OCB Mikromatic | Mascotte | Gizeh) i gilz. | Brand/Web: Tabakeria / tabakeria.lv,,,,,2026-08-15,,KRS API / CEIDG API + web search 2026-08-17,2026-09-03 ✅ FROZEN (API),brak
LV,LV-A-002,"SIA ""Nord Snus"" (Salt Point network)",Rīga,"Rīga, Latvija",https://saltpoint.eu,green|200|967ms,średni,Jest NIP,Lursoft 40203076185,LV40203076185,,hurtownik,Vape | E-papierosy | Akcesoria,,,A1,mały,,,,Mārtiņš Jamonts,Īpašnieks (75% akcionārs),,info@saltpoint.eu,,"Operator sieci salonów Salt Point (snus, vape, akcesoria) w Rydze. Lursoft reg: 40203076185.",,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-17; 1188.lv + saltpoint.eu (public) 2026-08-18,(Lursoft / VIES) 2026-09-03 ✅ FROZEN (API),
LV,LV-A-003,"SIA ""Pro Vape""",Rīga,"Dambja iela 3B, LV-1005 Rīga",https://pro-vape.lv,red|dns,średni,Jest NIP,Lursoft 40203029617,LV40203029617,,hurtownik,Vape | E-papierosy | Akcesoria,,,A1,mały,,,,Edžus Picka,Valdes loceklis (25% Īpašnieks),,info@pro-vape.lv,,Łotewski e-sklep i dystrybutor e-papierosów i akcesoriów vape. Zał. 2016.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-17; firmas.lv + db.lv (public) 2026-08-18,(Lursoft / VIES) 2026-09-03 ✅ FROZEN (API),
LV,LV-A-004,SIA RASTA 1,Rīga,"Krustpils iela 121A, Rīga, LV-1057, Latvija",https://rasta1.eu,green|200|384ms,duży,Jest NIP,50003285121,LV50003285121,1996,hurtownik,Cigarešu pildīšanas mašīnas | Cigarešu čaulas | Rūkšanas piederumi,,,A1,mały,,Hurt B2B + E-commerce (rasta1.eu / bongi.lv),,Vadība SIA RASTA 1,Valdes loceklis,info@rasta1.eu,info@rasta1.eu,+371 67241111,Duża hurtownia i dystrybutor artykułów dla palaczy i wyrobów tytoniowych w Rydze. Dystrybucja maszynek do nabijania gilz | gilz tytoniowych | bibułek i akcesoriów RYO/MYO. | Brand/Web: rasta1.eu / bongi.lv,,,,,2026-08-15,,KRS API / CEIDG API + web search 2026-08-17,2026-09-03 ✅ FROZEN (API),brak
LV,LV-A-005,"SIA ""Tabakas Nams Grupa"" (TNG)",Mārupes novads,"Burkāni, Babītes pagasts, Mārupes novads, LV-2107",https://tng.lv,green|200|1671ms,średni,www bez NIP,Lursoft 50003223511,LV50003223511,,hurtownik,Tytoń | Gilzy | Akcesoria tytoniowe | B2B,,,A1,mały,,,,,,,info@tng.lv,+371 67147400,Wiodący łotewski hurtownik tytoniowy (Tabakas Nams Grupa / TNG). Dystrybucja B2B całe Łotwa.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-17,(Lursoft / VIES) 2026-09-03 ✅ FROZEN (API),
LV,LV-A-006,SIA Tabakas studija,Rīga,"Krustpils iela 121A, Rīga, LV-1057, Latvija",https://tabakasstudija.lv,green|200|1074ms,średni,www bez NIP,40103537612,LV40103537612,2011,reseller,Mascotte | OCB | Atomic | Cigarešu pildītāji,,,A2,mały,,Sklepy stacjonarne + E-commerce (tabakasstudija.lv),,Vadība SIA Tabakas studija,Valdes loceklis,info@tabakasstudija.lv,info@tabakasstudija.lv,+371 67248888,Specjalistyczna sieć salonów tytoniowych i e-commerce w Rydze. Sprzedaż maszynek do napełniania gilz i skręcania tytoniu (Mascotte | OCB | Atomic) oraz gilz. | Brand/Web: tabakasstudija.lv,,,,,2026-08-15,,KRS API / CEIDG API + web search 2026-08-17,2026-09-03 ✅ FROZEN (API),brak
LV,LV-A-007,SIA BS TRADE,Rīga,"Duntes iela 56, Rīga, LV-1005, Latvija",https://motivs.lv,green|200|632ms,średni,Jest NIP,40103553119,LV40103553119,2012,reseller,Elektriskās cigarešu pildīšanas mašīnas | Tabakas pildītāji | Gerui,,,A2,mały,,E-commerce (motivs.lv / motivs.eu),,Jānis Bērziņš,Owner,info@motivs.lv,info@motivs.lv,+371 27072227,Platforma e-commerce z bezpośrednim asortymentem elektrycznych i manualnych maszynek do napełniania gilz tytoniowych (Elektriskās cigarešu pildīšanas mašīnas / tabakas pildītāji). | Brand/Web: motivs.lv,,,,,2026-08-15,,KRS API / CEIDG API + web search 2026-08-17,2026-09-03 ✅ FROZEN (API),brak
LV,LV-B-001,SIA SANITEX,Rāmava (Ķekavas novads),"Liepu aleja 4, LV-2111",https://sanitex.eu,red|403,duży,Jest NIP,UR 40003166842,LV40003166842,,reseller,,nie,5,B8,mały,wysoki,mix,brak,,,,sanitex@sanitex.eu,+371 670 48400,Siostra UAB SANITEX (LT). Wspólny właściciel. Razem = kanał na Litwę + Łotwę ⚠️ DO-WERYFIKACJI | cf detail: hurtownia + logistyka | marki_nabijarki: nie,http://www.linkedin.com/company/sanitex,https://facebook.com/sanitex,brak,,2026-08-17,Europa + Azja,KRS API / CEIDG API + web search 2026-08-10,QS: 50/100 | 🐋 2026-09-03 ✅ FROZEN (API),"LT-B-KA-001,EE-B-XX-001"
LV,LV-B-002,SIA Leversa,Rīga,"Uriekstes iela 12C, Rīga, LV-1005, Latvija",https://leversa.lv,green|200|724ms,średni,Jest NIP,40003525621,LV40003525621,2000,hurtownik,,,4,B8,mały,wysoki,Hurt B2B,,Vadība SIA Leversa,Valdes loceklis,info@leversa.lv,info@leversa.lv,+371 67381200,Hurtownia artykułów tytoniowych i akcesoriów dla palaczy w Rydze. | marki_nabijarki: Wyroby tytoniowe | Akcesoria,,,,,2026-08-15,,KRS API / CEIDG API + web search 2026-08-17,2026-09-03 ✅ FROZEN (API),brak
LV,LV-B-003,SIA G & P Tobacco,Rīga,"Artilērijas iela 13 – 18, Rīga, LV-1001, Latvija",,,średni,www bez NIP,40103239254,LV40103239254,2009,hurtownik,,,4,B8,mały,wysoki,Hurt B2B,,Vadība SIA G & P Tobacco,Valdes loceklis,info@gptobacco.lv,info@gptobacco.lv,+371 67270000,Dystrybutor hurtowy wyrobów tytoniowych i akcesoriów dla palaczy w Rydze. | marki_nabijarki: Tabakas izstrādājumi | Piederumi,,,,,2026-08-15,,KRS API / CEIDG API + web search 2026-08-17,2026-09-03 ✅ FROZEN (API),brak
LV,LV-B-004,SIA Wellman Logistics,Salaspils,"Krasta iela 3 k-1, Salaspils, Salaspils nov., LV-2169, Latvija",https://wellman.lv,green|200|887ms,duży,Jest NIP,50003997841,LV50003997841,2007,hurtownik,,,4,B8,mały,wysoki,Logistyka celno-akcyzowa (VID),,Kristīne Kupcāne,Valdes loceklis,info@wellman.lv,info@wellman.lv,+371 67887710,Licencjonowany skład celny i akcyzowy (VID) z certyfikacją do obsługi i magazynowania wyrobów tytoniowych oraz nakładania znaków akcyzy (tax stamps) w rejonie Rygi (Salaspils). | marki_nabijarki: Akcīzes noliktava | Muitas noliktava | Tabakas loģistika,,,,,2026-08-15,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),brak
LV,LV-B-005,Amber Distribution Latvia Ltd,,,https://www.kompass.com/z/lv/a/food-beverages-and-tobacco-wholesale/8125003,red|403,,,,,,hurtownik,,,3,B5,średni,średni,B2B wholesale,,,,,,,"LV food+beverages+tobacco wholesale, Stopinu pagasts | ⚠ URL DEAD (403): https://www.kompass.com/z/lv/a/food-beverages-and-tobacco-wholesale/8125003/",,,,,,manual-google-search-2026-09-01,,DO-WERYFIKACJI 2026-09-03 ⏳ PENDING_API,
LV,LV-B-006,Baltstor Ltd,,,https://www.kompass.com/z/lv/a/food-beverages-and-tobacco-wholesale/8125003,red|403,,,,,,hurtownik,,,3,B5,średni,średni,B2B wholesale,,,,,,,"LV food+beverages+tobacco wholesale, Riga | ⚠ URL DEAD (403): https://www.kompass.com/z/lv/a/food-beverages-and-tobacco-wholesale/8125003/",,,,,,manual-google-search-2026-09-01,,DO-WERYFIKACJI 2026-09-03 ⏳ PENDING_API,
LV,LV-B-007,British American Tobacco Latvia Ltd,,,https://dz.kompass.com/z/lv/a/tabac-et-produits-du-tabac/03990,red|403,,,,,,reseller,,,3,B5,średni,średni,B2B wholesale,,,,,,,"LV BAT distribution arm, Riga | Multi-country: BAT cluster | ⚠ URL DEAD (403): https://dz.kompass.com/z/lv/a/tabac-et-produits-du-tabac/03990/",,,,,,manual-google-search-2026-09-01,,DO-WERYFIKACJI 2026-09-03 ⏳ PENDING_API,
LV,LV-B-008,Delos Plus SIA,Founded,Wholesale of tobacco products Legal data Registration number 40003445720 VAT number LV4000344,https://balticexport.com/landingpage/delos-plus-sia,green|200|1354ms,,,,,,hurtownik,,,3,B5,średni,średni,B2B wholesale,,,,,redakcija@heise.lv,+371 67241505,"LV wholesale tobacco, Riga, reg 40003445720",,,,,,manual-google-search-2026-09-01,WEB:imprint,FROZEN 2026-09-03 ⏳ PENDING_API,
LV,LV-B-009,G & P Tobacco SIA,Founded,Wholesale of tobacco products Legal data Registration number 40103239254 VAT number LV4010323,https://balticexport.com/landingpage/g-p-tobacco-sia-272101,green|200|423ms,,,,,,hurtownik,,,3,B5,średni,średni,B2B wholesale,,,,,redakcija@heise.lv,+371 67813516,"LV wholesale tobacco, Riga, reg 40103239254",,,,,,manual-google-search-2026-09-01,WEB:imprint,FROZEN 2026-09-03 ⏳ PENDING_API,
LV,LV-B-010,Raptor Supplies,,,https://eu.raptorsupplies.com/b/powermatic,red|404,,,,,,hurtownik,,,4,B8,mały,wysoki,,,,,,,,"Europejski dystrybutor narzędzi i maszyn do obróbki drewna Powermatic, w tym maszyn CNC, tokarek i pił stołowych.",,,,,2026-09-02,web-research,"GentleScout (""Powermatic"" vairumtirdzniecīb); Gemini 2.5",2026-09-03 ⏳ PENDING_API,
LV,LV-B-011,SIA Tabakas Nams Grupa (TNG),Piņķi (Rīga region),"Meistaru 5 ""Burkāni"", Piņķi, LV-2107, Latvia",https://tng.lv/en/,green|200,duży,��,50003223511,LV50003223511,1994,hurtownik,,,5,B8,mały,wysoki,Wholesale + distribution FMCG/tobacco (own retail chain Tabakas Nams + Krustpunkts 30 stores),,do weryfikacji,Director,,info@tng.lv,+371 67147400,�� TOP B8 LEAD LV — Jeden z największych dystrybutorów FMCG/tytoniu na Łotwie. Sieć 4000+ punktów sprzedaży. 6000 m² magazyn + magazyn akcyzowy w Rydze. Własna sieć 30+ sklepów convenience Tabakas Nams + Krustpunkts. Córki w LT + EE (Baltic cluster). Revenue ~€15.3M (2025). Istnieje od 1994 r.,,,,,2026-09-03,manual-google-search-2026-09-03,tng.lv + izluks.lv/companies/50003223511 + trademo.com,�� NEW 2026-09-03 | �� TOP B8 | BALTIC_CLUSTER (LT+EE),
LV,LV-B-012,SIA Philip Morris Latvia,Rīga,"Krišjāņa Valdemāra iela 62, Rīga, LV-1013",https://www.pmi.com/markets/latvia,green|200,duży,��,40003482799,LV40003482799,2000,hurtownik,,,5,B9,średni,wysoki,"Wholesale tytoniu (Marlboro, Parliament, L&M, Chesterfield, IQOS, HEETS)",,do weryfikacji,Country Manager LV,,do weryfikacji,+371 67201201,"�� TOP B9 BIG TOBACCO — Lokalna spółka Philip Morris International w LV. Revenue €63.81M (2025), 24-30 pracowników. Właściciel: Philip Morris Switzerland Sarl. Należy do TOP 3 importerów papierosów w LV (wg gtaic.ai). Out-of-scope dla BILLS PowerMatic ale potencjalnie partner na papierosy premium/MYO.",,,,,2026-09-03,manual-google-search-2026-09-03,izluks.lv + zl.lv + ifatti.ch + leta.lv,�� NEW 2026-09-03 | �� BIG TOBACCO,
LV,LV-B-013,SIA Greis (TEXOBLOCK group),Rīga,"Sencu iela 4, Rīga, LV-1012",do weryfikacji,do weryfikacji,,,do weryfikacji,do weryfikacji,1995,hurtownik,,,4,B8,mały,wysoki,Tobacco and Tobacco Product Merchant Wholesalers (NACE 46.35),,do weryfikacji,Director,,do weryfikacji,do weryfikacji,"Hurtownik wyrobów tytoniowych z siedzibą w Rydze, założony 21.12.1995. Właściciel TEXOBLOCK (100%) + GP TERMINALS (5.93%) + Industrial Management. Średnia wielkość firmy (brak publicznej liczby pracowników). Warto zweryfikować asortyment (czy obejmuje akcesoria do palenia/MYO).",,,,,2026-09-03,manual-google-search-2026-09-03,emis.com (LV/Greis_SIA_en_2349871.html),�� NEW 2026-09-03,
LV,LV-B-014,SIA DUTY FREE TRADING LATVIJA,Rīga (do weryfikacji),do weryfikacji,do weryfikacji,do weryfikacji,,,50203117911,LV50203117911,do weryfikacji,hurtownik,,,4,B8,mały,wysoki,"Food and Tobacco Wholesale Agents — €31.64M revenue (2024), 14 pracowników",,do weryfikacji,Director,,do weryfikacji,do weryfikacji,Wysokomarżowy hurtowy dystrybutor wyrobów tytoniowych/FMCG w LV (€31.6M obrotu). Prawdopodobnie strefa wolnocłowa lub eksport. Duża rentowność (€4.57M profit). Out-of-scope dla PowerMatic ale potencjalnie partner na premium.,,,,,2026-09-03,manual-google-search-2026-09-03,ekorrar.com/market-signals/largest-food-and-tobacco-wholesale-agents-companies-latvia,�� NEW 2026-09-03,
LV,LV-B-015,SIA FUDEKS,Rīga (do weryfikacji),do weryfikacji,do weryfikacji,do weryfikacji,,,40003372643,LV40003372643,do weryfikacji,hurtownik,,,4,B8,mały,wysoki,"Niespecjalizowana sprzedaż hurtowa żywności, napojów i tytoniu (NACE 46.39) — €17.7M revenue (2024), 36 pracowników",,do weryfikacji,Director,,do weryfikacji,do weryfikacji,Średniej wielkości hurtownik FMCG/tytoniu w LV. Marża zysku 13.4% — wysoka rentowność. Skala pozwala na partnerstwo z dostawcą maszynek.,,,,,2026-09-03,manual-google-search-2026-09-03,izluks.lv/en/analytics/industry/46.39 + ekorrar.com,�� NEW 2026-09-03,
EE,EE-A-001,PRIKE AS,Tallinn,"Peterburi tee 92g, Tallinn 11415, Estonia",https://www.prike.ee,green|200|735ms,duży,www bez NIP,10310368,EE100069352,,hurtownik,PowerMatic | OCB | Gizeh,,,A1,mały,,,,Lauri Põldemaa,Juhatuse esimees (Founder),prike@prike.ee,prike@prike.ee,+372 622 4900,Czołowy estoński dystrybutor produktów tytoniowych i artykułów FMCG zaopatrujący sklepy w Krajach Bałtyckich.,,,,,2026-08-17,,e-Äriregister 10310368 | KMKR EE100069352 | prike.ee; OpenRouter DeepSeek WebScrape; inforegister.ee + prikeshop.lt (public) 2026-08-18,2026-09-03 ⚠️ DO-WERYFIKACJI (API),
EE,EE-A-002,Veipland OÜ (E-Sigaretid),Tallinn,"Laki 14a, Tallinn 10621, Estonia",https://www.veipland.ee,green|200|1080ms,duży,www bez NIP,12437648,EE101633519,,reseller,PowerMatic | Atomic | Gizeh,,,A2,mały,,,,Diane Sirelpuu,"Tegevjuht (CEO, Nicorex Baltic OÜ)",,info@veipland.ee,+372 600 5500,Czołowy estoński dystrybutor B2B i sieć handlowa akcesoriów dla palaczy i urządzeń RYO.,,,,,2026-08-17,,e-Äriregister 12437648 | KMKR EE101633519 | veipland.ee; nicorex.eu (public) 2026-08-18,2026-09-03 ⚠️ DO-WERYFIKACJI (API),
EE,EE-A-003,Easysmoke OÜ,Tallinn,"Vesivärava tn 50-203, 10152 Tallinn, Harju",https://easysmoke.ee,red|403,średni,Jest NIP,16293671,EE102405574,,hurtownik,Vape | E-papierosy | Akcesoria,,,A1,mały,,,,Vladislav Evertson,Juhatuse liige (100% Omanik),,info@easysmoke.ee,+372 5844 1010,"Sieć salonów e-papierosów EasySmoke w Estonii (Tallinn, Tartu, Võru). EMTAK 47261. Rejestr: 16293671.",,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18; inforegister.ee + e-krediidiinfo.ee (public) 2026-08-18,2026-09-03 ✅ FROZEN (API),
EE,EE-A-004,S.W.P. Distribution OÜ (Snus Empire),Tallinn,"Pärnu mnt 18, Kesklinna linnaosa, 10141 Tallinn",https://snusempire.ee,green|200|561ms,średni,Jest NIP,14669735,EE102142141,,hurtownik,Snus | Nikotyna | Akcesoria dla palaczy,,,A1,mały,,,,Natalja Falk,Juhatuse liige,info@snusempire.ee,info@snusempire.ee,+372 51978233,Estońska sieć salonów Snus Empire i dystrybutor snus/nikotyna/akcesoria.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18; inforegister.ee + teatmik.ee (public) 2026-08-18,2026-09-03 ✅ FROZEN (API),
EE,EE-A-005,Vape Group OÜ (VeipLux),Tallinn,"Vesivärava tn 50-203, Kesklinna linnaosa, 10152 Tallinn",https://veiplux.ee,red|403,średni,Jest NIP,12953082,EE101839688,,hurtownik,Vape | E-papierosy | Akcesoria,,,A1,mały,,,,Raiko Ääro,Juhatuse liige (Vape Group OÜ / VeipLux),,info@veiplux.ee,,Estońska sieć salonów vape VeipLux (Vape Group OÜ). Dystrybutor e-papierosów.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18; inforegister.ee (public) 2026-08-18,2026-09-03 ✅ FROZEN (API),
EE,EE-A-006,Nautica Keskus,,Polska (Adres w rejestrze KRS/CEIDG),,,średni,Jest NIP,ChIJoyjcdmeTkkYRVicZ_wQFQ9w,EE102133422,,hurtownik,Akcesoria tytoniowe | RYO/MYO,,,A1,mały,,,,David Gordon Summerfield,Management board member,,,,,,,,,2026-08-14,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
EE,EE-A-007,Stimbar OÜ,,Polska (Adres w rejestrze KRS/CEIDG),https://stimbar.com,green|200|386ms,średni,Jest NIP,ChIJgaj5-AqVkkYRtjE6onbDJ-8,EE100197648,,hurtownik,Tytoń | Gilzy | Akcesoria tytoniowe | B2B,,,A1,mały,,,,Olga Truverk,Juhatuse liige (70% Omanik),info@stimbar.ee,info@stimbar.ee,+372 5624 1878,"Hurtownik artykułów FMCG (kawa, herbata, tytoń). Reg. 10406080.",,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18; inforegister.ee (public) 2026-08-18,2026-09-03 ✅ FROZEN (API),
EE,EE-A-008,Montrade NetStores OÜ,Tallinn,"Hobujaama 4, 10151 Tallinn, Estonia",https://www.tubakas.ee,green|200|791ms,średni,Jest NIP,12059145,EE101446369,,reseller,OCB Mikromatic | OCB | Gizeh | Sigaretitäitjad,,,A2,mały,,Sklepy stacjonarne + E-commerce (tubakas.ee),,Jüri Erm,Juhatuse liige / Owner,tellimine@tubakas.ee,tellimine@tubakas.ee,+372 528 1585,"Operator e-sklepu tubakas.ee (""Sigar ja Tubakas"") oraz sklepów stacjonarnych w Tallinnie (m.in. Rolling Paper & Tobacco w Nautica Keskus / Happy Cigars). Bezpośrednia sprzedaż nabijarek (m.in. OCB Mikromatic) oraz gilz i akcesoriów RYO/MYO. | Brand/Web: Sigar ja Tubakas / tubakas.ee",,,,,2026-08-15,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
EE,EE-A-009,NORDIC DIGITAL AS,Tõrvandi,"Tööstuse tee 6, Tõrvandi alevik, Kambja vald, 61715 Tartu maakond, Estonia",https://www.photopoint.ee,green|200|3991ms,duży,Jest NIP,10240231,EE100024025,1992,hurtownik,Gerui | Elektrilised sigaretitäitjad | Tubakatäitjad,,,A1,mały,,Hurt + E-commerce sieciowy (Photopoint.ee),,Urmas Kiisk,Juhatuse liige / CEO,info@nordicdigital.ee,info@nordicdigital.ee,+372 733 7700,Czołowy estoński dystrybutor hurtowy i detaliczny RTV/AGD/Gadżetów (AS od 1992 | 100+ pracowników). Prowadzi stałą sprzedaż i import elektrycznych nabijarek do gilz tytoniowych (tubakatäitjad / sigaretitäitjad). Potencjalny partner wolumenowy dla automatycznych nabijarek Powermatic / Hawk. | Brand/Web: Photopoint.ee,,,,,2026-08-15,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),brak
EE,EE-A-010,Just Commerce OÜ,Tallinn,"Narva mnt 7-652, Kesklinna linnaosa, 10117 Tallinn, Estonia",https://sellme.ee,green|200|247ms,średni,Jest NIP,14595965,EE102476312,2018,reseller,Elektriline sigaretimasin | Tubaka täitmise masin,,,A2,mały,,E-commerce (Sellme.ee),,Illia Haidar,Juhatuse liige / Owner,info@sellme.ee,info@sellme.ee,,"Operator platformy Sellme.ee z bezpośrednim asortymentem elektrycznych maszynek i nabijarek do napełniania tytoniu (""Elektriline sigaretimasin / tubaka täitmise masin""). Bezpośredni kanał sprzedaży urządzeń do gilz.",,,,,2026-08-15,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),brak
EE,EE-B-001,OÜ SANITEX,Rae küla,"Graniidi 1, EE-75310",https://sanitex.eu,red|403,duży,Jest NIP,e-Äriregister 11931003,EE101376895,,reseller,,nie,5,B8,mały,wysoki,mix,brak,Oksana Salminen,Management board member,,sanitex.estonia@sanitex.eu,+372 622 6399,Siostra UAB SANITEX (LT). Wspólny właściciel. Razem z LT i LV = 1 partner na 3 kraje bałtyckie ⚠️ DO-WERYFIKACJI | cf detail: hurtownia + logistyka | marki_nabijarki: nie,brak,https://facebook.com/sanitex,brak,,2026-08-17,Europa + Azja,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),"LT-B-KA-001,LV-B-XX-001"
EE,EE-B-002,Nicorex Baltic OÜ,Tallinn,Harju maakond,,,średni,Jest NIP,e-Äriregister 11246738,EE101602462,,hurtownik,,,5,B8,mały,wysoki,,,Liudas Zakarevičius,Management board member,tallinn.admin@pmi.com,,+372 6050400,Starter set: web search 2026-08-10. Nip/rejestr do ustalenia.,,,,,2026-08-11,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
EE,EE-B-003,Coop Eesti Keskühistu,Tallinn,"Harju maakond, Rae vald, Soodevahe küla, Suur-Sõjamäe tn 70",https://coop.ee,green|200|652ms,średni,Jest NIP,e-Äriregister 10093971,EE100200263,,hurtownik,,,5,B8,mały,wysoki,,,Matthias Baltes,Main decision-maker,,info@coop.ee,+372 671 0500,Starter set: web search 2026-08-10. Nip/rejestr do ustalenia.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
EE,EE-B-004,Aktsiaselts Kaupmees & Ko,Tallinn,"Harju maakond, Tallinn, Lasnamäe linnaosa, Sepise tn 7",https://kaupmees.ee,green|200|1673ms,średni,Jest NIP,e-Äriregister 10347466,EE100175783,,hurtownik,,,5,B8,mały,wysoki,,,Farid Hamadi,Juhatuse liige,fredi.viidik@ee.imptob.com,kaupmees@kaupmees.ee,+372 6221881,Starter set: web search 2026-08-10. Nip/rejestr do ustalenia.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
EE,EE-B-005,Eugesta Eesti OÜ,Tallinn,"Harju maakond, Rae vald, Lehmja küla, Rukki tee 5",https://eugesta.ee,green|200|2133ms,średni,Jest NIP,e-Äriregister 10028896,EE100048881,,hurtownik,,,5,B8,mały,wysoki,,,Jaan Lainurm,Juhatuse liige,jaanlainurm@gmail.com,info@eugesta.ee,+372 5551 5636,Starter set: web search 2026-08-10. Nip/rejestr do ustalenia.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
EE,EE-B-006,Aktsiaselts Tallink Duty Free,Tallinn,"Harju maakond, Tallinn, Kesklinna linnaosa, Sadama tn 7",https://tallink.com,green|200|856ms,średni,Jest NIP,e-Äriregister 10179520,EE100220641,,hurtownik,,,5,B8,mały,wysoki,,,Koit Semjonov,Purchasing Director,koit.semjonov@tallink.ee,dutyfree@tallink.ee,+372 612 8216,Starter set: web search 2026-08-10. Nip/rejestr do ustalenia.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
EE,EE-B-007,Philip Morris Eesti,Tallinn,"Harju maakond, Tallinn, Kesklinna linnaosa, Maakri tn 23a",https://www.pmi.com,green|200|213ms,średni,Jest NIP,e-Äriregister 10030798,EE100272521,,hurtownik,,,5,B8,mały,wysoki,,,Liudas Zakarevičius,Management board member,tallinn.admin@pmi.com,tallinn.admin@pmi.com,+372 6050400,Starter set: web search 2026-08-10. Nip/rejestr do ustalenia.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
EE,EE-B-008,OÜ SIGARI MAJA,Tallinn,"Harju maakond, Tallinn, Kesklinna linnaosa, Raekoja plats 16, 10146",https://cigarhouse.ee,green|200|327ms,średni,www bez NIP,e-Äriregister 10808306,EE100722880,,detalista,,,5,B8,mały,wysoki,,,Natalja Falk,Director/owner,info@cigarhouse.ee,info@sigarimaja.ee,+372 5555 1234,"Byli wpis: 'CigarHouse.ee (Sigarimaja)' — zweryfikowano = OÜ SIGARI MAJA, reg_code 10808306, KMKR EE100722880, EMTAK 46.35. 32 pracowników. Sklep z cygarami i akcesoriami w centrum Tallina (Raekoja plats). | 32 pracowników (BalticFirms.eu 2025)",,,,,2026-08-12,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
EE,EE-B-009,AmeiZing OÜ,Võru,"Võru maakond, Võru linn, Räpina mnt 16, 65606",https://hinnapomm.ee,red|403,mały,www bez NIP,e-Äriregister 16512038,EE102501892,,detalista,,,4,B4,mały,wysoki,,,Anti Kaljumäe,"Juhatuse liige (100% Omanik, Hinnapomm.ee)",hinnapomm@hinnapomm.ee,hinnapomm@hinnapomm.ee,+372 667 0111,"⚠️ DANE WYMAGA KOREKTY: byly wpis 'Hinnapomm Eesti OÜ, Tallinn' jest błędny. Prawdziwy właściciel marki Hinnapomm.ee to AmeiZing OÜ (reg_code 16512038, KMKR EE102501892, EMTAK 47.11 sprzedaż detaliczna non-specialized, Võru). Niska strategiczność: ogólny e-commerce, nie wyspecjalizowany tytoniowy. Wymaga ręcznej weryfikacji asortymentu pod kątem RYO/nabijarki. | EMTAK 47.11 (e-commerce detaliczny niewyspecjalizowany)",,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-09-03,2026-09-03 ✅ FROZEN (API),
